,file,is_background,date_time,location,speed_kmh,sample_pos,daytime,weather,vehicle,source_direction,microphone,channel
4643,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1889272_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1889272,A,D,C,L,SE,CH34
4644,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1890984_A_D_TR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1890984,A,D,T,R,SE,CH34
4645,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_18956160_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,18956160,None,None,None,None,SE,CH34
4646,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1903128_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1903128,A,D,C,L,SE,CH34
4647,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_19052160_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,19052160,None,None,None,None,SE,CH34
4648,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1906136_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1906136,A,D,C,L,SE,CH34
4649,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1909442_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1909442,A,D,C,L,SE,CH34
4650,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_191229_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,191229,A,D,C,R,SE,CH34
4651,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1912664_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1912664,A,D,C,L,SE,CH34
4652,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_19148160_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,19148160,None,None,None,None,SE,CH34
4653,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1916008_A_D_TL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1916008,A,D,T,L,SE,CH34
4654,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1920264_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1920264,A,D,C,R,SE,CH34
4655,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_19244160_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,19244160,None,None,None,None,SE,CH34
4656,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1926088_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1926088,A,D,C,L,SE,CH34
4657,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_19340160_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,19340160,None,None,None,None,SE,CH34
4658,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1940152_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1940152,A,D,C,R,SE,CH34
4659,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1943944_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1943944,A,D,C,R,SE,CH34
4660,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1959816_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1959816,A,D,C,R,SE,CH34
4661,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1972664_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1972664,A,D,C,L,SE,CH34
4662,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1986296_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1986296,A,D,C,R,SE,CH34
4663,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_19869951_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,19869951,None,None,None,None,SE,CH34
4664,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1992584_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1992584,A,D,C,L,SE,CH34
4665,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_19965951_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,19965951,None,None,None,None,SE,CH34
4666,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_1999960_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,1999960,A,D,C,L,SE,CH34
4667,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2001592_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2001592,A,D,C,R,SE,CH34
4668,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2004280_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2004280,A,D,C,R,SE,CH34
4669,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2006040_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2006040,A,D,C,R,SE,CH34
4670,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_20061951_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,20061951,None,None,None,None,SE,CH34
4671,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2008946_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2008946,A,D,C,R,SE,CH34
4672,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2010440_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2010440,A,D,C,R,SE,CH34
4673,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2012146_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2012146,A,D,C,R,SE,CH34
4674,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2014546_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2014546,A,D,C,L,SE,CH34
4675,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2016466_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2016466,A,D,C,R,SE,CH34
4676,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2018040_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2018040,A,D,C,L,SE,CH34
4677,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2019586_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2019586,A,D,C,L,SE,CH34
4678,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2028413_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2028413,A,D,C,R,SE,CH34
4679,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2047986_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2047986,A,D,C,L,SE,CH34
4680,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2055053_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2055053,A,D,C,L,SE,CH34
4681,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2058413_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2058413,A,D,C,L,SE,CH34
4682,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2072653_A_D_TL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2072653,A,D,T,L,SE,CH34
4683,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2075880_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2075880,A,D,C,L,SE,CH34
4684,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2078893_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2078893,A,D,C,L,SE,CH34
4685,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2081320_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2081320,A,D,C,L,SE,CH34
4686,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_208496_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,208496,A,D,C,L,SE,CH34
4687,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2085773_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2085773,A,D,C,L,SE,CH34
4688,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2104920_A_D_TL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2104920,A,D,T,L,SE,CH34
4689,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2107960_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2107960,A,D,C,R,SE,CH34
4690,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2121186_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2121186,A,D,C,R,SE,CH34
4691,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2123026_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2123026,A,D,C,R,SE,CH34
4692,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2126146_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2126146,A,D,C,R,SE,CH34
4693,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_21284736_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,21284736,None,None,None,None,SE,CH34
4694,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_21380736_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,21380736,None,None,None,None,SE,CH34
4695,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2138493_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2138493,A,D,C,R,SE,CH34
4696,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_21476736_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,21476736,None,None,None,None,SE,CH34
4697,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_215160_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,215160,A,D,C,L,SE,CH34
4698,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_21572736_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,21572736,None,None,None,None,SE,CH34
4699,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2162813_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2162813,A,D,C,R,SE,CH34
4700,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_21668736_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,21668736,None,None,None,None,SE,CH34
4701,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2167053_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2167053,A,D,C,R,SE,CH34
4702,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2175666_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2175666,A,D,C,L,SE,CH34
4703,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_21764736_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,21764736,None,None,None,None,SE,CH34
4704,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2179906_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2179906,A,D,C,L,SE,CH34
4705,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2183986_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2183986,A,D,C,L,SE,CH34
4706,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_21860736_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,21860736,None,None,None,None,SE,CH34
4707,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2187533_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2187533,A,D,C,L,SE,CH34
4708,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2189506_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2189506,A,D,C,L,SE,CH34
4709,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2192546_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2192546,A,D,C,R,SE,CH34
4710,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2195133_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2195133,A,D,C,R,SE,CH34
4711,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_21956736_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,21956736,None,None,None,None,SE,CH34
4712,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2200146_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2200146,A,D,C,R,SE,CH34
4713,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2209266_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2209266,A,D,C,L,SE,CH34
4714,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_222048_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,222048,A,D,C,L,SE,CH34
4715,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2220626_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2220626,A,D,C,L,SE,CH34
4716,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2223666_A_D_TL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2223666,A,D,T,L,SE,CH34
4717,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2228146_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2228146,A,D,C,L,SE,CH34
4718,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2229986_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2229986,A,D,C,L,SE,CH34
4719,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2232365_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2232365,A,D,C,L,SE,CH34
4720,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2235864_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2235864,A,D,C,L,SE,CH34
4721,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2241666_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2241666,A,D,C,L,SE,CH34
4722,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2243288_A_D_TR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2243288,A,D,T,R,SE,CH34
4723,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2245784_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2245784,A,D,C,R,SE,CH34
4724,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2252504_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2252504,A,D,C,L,SE,CH34
4725,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2254168_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2254168,A,D,C,R,SE,CH34
4726,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2257410_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2257410,A,D,C,L,SE,CH34
4727,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2260376_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2260376,A,D,C,L,SE,CH34
4728,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2261613_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2261613,A,D,C,R,SE,CH34
4729,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2273560_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2273560,A,D,C,L,SE,CH34
4730,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2276504_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2276504,A,D,C,R,SE,CH34
4731,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2277976_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2277976,A,D,C,L,SE,CH34
4732,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2279298_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2279298,A,D,C,R,SE,CH34
4733,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2284034_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2284034,A,D,C,L,SE,CH34
4734,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2287192_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2287192,A,D,C,L,SE,CH34
4735,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_228786_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,228786,A,D,C,L,SE,CH34
4736,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2296536_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2296536,A,D,C,L,SE,CH34
4737,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2303298_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2303298,A,D,C,L,SE,CH34
4738,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2305346_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2305346,A,D,C,L,SE,CH34
4739,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2307288_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2307288,A,D,C,L,SE,CH34
4740,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2309314_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2309314,A,D,C,L,SE,CH34
4741,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2312984_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2312984,A,D,C,L,SE,CH34
4742,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2320728_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2320728,A,D,C,R,SE,CH34
4743,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_232856_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,232856,A,D,C,L,SE,CH34
4744,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2331757_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2331757,A,D,C,R,SE,CH34
4745,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2346733_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2346733,A,D,C,R,SE,CH34
4746,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2348994_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2348994,A,D,C,R,SE,CH34
4747,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2356845_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2356845,A,D,C,L,SE,CH34
4748,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2366338_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2366338,A,D,C,L,SE,CH34
4749,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2370199_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2370199,A,D,C,L,SE,CH34
4750,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2375533_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2375533,A,D,C,L,SE,CH34
4751,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2390381_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2390381,A,D,C,L,SE,CH34
4752,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2392941_A_D_TL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2392941,A,D,T,L,SE,CH34
4753,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2394626_A_D_TL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2394626,A,D,T,L,SE,CH34
4754,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2398744_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2398744,A,D,C,R,SE,CH34
4755,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2399853_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2399853,A,D,C,L,SE,CH34
4756,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2401431_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2401431,A,D,C,R,SE,CH34
4757,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2403672_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2403672,A,D,C,R,SE,CH34
4758,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2405122_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2405122,A,D,C,R,SE,CH34
4759,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2421248_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,2421248,None,None,None,None,SE,CH34
4760,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_24252288_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,24252288,None,None,None,None,SE,CH34
4761,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2425261_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2425261,A,D,C,L,SE,CH34
4762,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2426285_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2426285,A,D,C,R,SE,CH34
4763,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2428248_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2428248,A,D,C,R,SE,CH34
4764,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2430018_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2430018,A,D,C,R,SE,CH34
4765,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2431341_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2431341,A,D,C,L,SE,CH34
4766,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2432536_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2432536,A,D,C,R,SE,CH34
4767,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2433880_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2433880,A,D,C,R,SE,CH34
4768,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2437250_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2437250,A,D,C,R,SE,CH34
4769,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2442477_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2442477,A,D,C,R,SE,CH34
4770,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2447789_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2447789,A,D,C,R,SE,CH34
4771,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2456578_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2456578,A,D,C,L,SE,CH34
4772,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2466050_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2466050,A,D,C,L,SE,CH34
4773,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2467864_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2467864,A,D,C,L,SE,CH34
4774,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2471554_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2471554,A,D,C,L,SE,CH34
4775,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2474157_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2474157,A,D,C,L,SE,CH34
4776,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2486424_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2486424,A,D,C,R,SE,CH34
4777,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2495448_A_D_TL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2495448,A,D,T,L,SE,CH34
4778,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2515714_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2515714,A,D,C,R,SE,CH34
4779,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2517248_SE_CH34-BG,True,2019-11-19-15-25,Langewiesener-Strasse,50,2517248,None,None,None,None,SE,CH34
4780,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2520280_A_D_CR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2520280,A,D,C,R,SE,CH34
4781,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2530413_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2530413,A,D,C,L,SE,CH34
4782,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2533719_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2533719,A,D,C,L,SE,CH34
4783,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2534957_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2534957,A,D,C,L,SE,CH34
4784,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2549208_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2549208,A,D,C,L,SE,CH34
4785,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2553773_A_D_TR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2553773,A,D,T,R,SE,CH34
4786,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_25581_A_D_CL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,25581,A,D,C,L,SE,CH34
4787,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_256133_A_D_TR_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,256133,A,D,T,R,SE,CH34
4788,2019-11-19-15-25_Langewiesener-Strasse_50Kmh_2562861_A_D_TL_SE_CH34,False,2019-11-19-15-25,Langewiesener-Strasse,50,2562861,A,D,T,L,SE,CH34
